gene	value
ACTN4	14.5367937680884
ACTR10	10.1353678278983
ACTR1A	11.7094969684827
ACTR1B	10.2442368676478
ACTR2	13.7879266742722
ACTR3	14.2616132829135
ACTR3B	6.23980600955162
ACTR3BP2	0.0
ACTR3BP5	1.65693077419742
ACTR3C	9.59476297159112
ACTR5	8.71853694688838
ACTR6	9.49734937648594
ACTR8	10.4031419541642
ACTRT1	0.0
ACTRT2	0.0
ACTRT3	6.57080300631911
ACVR1	10.3456944276377
ACVR1B	11.1899349207395
ACVR1C	4.66192069590744
ACVR2A	9.29699212852647
ACVR2B	9.85662623683182
ACVR2B-AS1	5.02564212668907
ACVRL1	10.1481404606183
ACY1	10.3104693928423
ACY3	5.02564212668907
ACYP1	7.14315053890833
ACYP2	7.16690846570061
ADA	7.79814147105547
ADA2	11.6130035292684
ADAD1	0.0
ADAD2	0.0
ADAL	8.20113934762295
ADAM10	13.3089654255683
ADAM11	2.93482827659038
ADAM12	12.0298101929722
ADAM15	10.6290893395249
ADAM17	11.7351741635739
ADAM18	0.0
ADAM19	11.8348432909033
ADAM1A	7.01911876064968
ADAM2	2.09081385009869
ADAM20	7.32958552591418
ADAM20P1	6.876405466891
ADAM21	6.15205467767984
ADAM21P1	3.45913135321055
ADAM22	8.29701626304264
ADAM23	6.75273454600613
ADAM28	11.7273306622577
ADAM29	2.09081385009869
ADAM30	0.0
ADAM32	6.04387348071997
ADAM33	6.85221257639503
ADAM3A	0.0
ADAM3B	1.65693077419742
ADAM5	0.0
ADAM6	0.0
ADAM7	1.65693077419742
ADAM8	11.8500955749346
ADAM9	14.3807632844625
ADAMDEC1	11.7171658157844
ADAMTS1	11.12998620354
ADAMTS10	7.91357947457279
ADAMTS12	11.7530696173646
ADAMTS13	6.42898822603245
ADAMTS14	8.62244053985894
ADAMTS15	5.22703462524672
ADAMTS16	7.04757627257529
ADAMTS17	5.38017869742713
ADAMTS18	4.85471941972376
ADAMTS19	0.0
ADAMTS19-AS1	0.0
ADAMTS2	12.2244567970913
ADAMTS20	1.04540692504934
ADAMTS3	6.4075949115016
ADAMTS4	12.1029614000239
ADAMTS5	9.78244966713712
ADAMTS6	8.79566490179044
ADAMTS7	7.79651241746807
ADAMTS7P1	2.48360933871374
ADAMTS8	2.93482827659038
ADAMTS9	10.6690409120961
ADAMTS9-AS1	6.78880512744955
ADAMTS9-AS2	5.8385584743948
ADAMTSL1	7.30601936853793
ADAMTSL2	8.15274578207005
ADAMTSL3	7.28207912958564
ADAMTSL4	10.3217668493112
ADAMTSL4-AS1	5.56207152701863
ADAMTSL5	5.22703462524672
ADAP1	10.4228177415212
ADAP2	9.66536482502839
ADAR	14.5260278094754
ADARB1	9.26019467426184
ADARB2	1.04540692504934
ADARB2-AS1	0.0
ADAT1	10.7766825530709
ADAT2	9.87388392706471
ADAT3	4.35926847344419
ADCK1	7.01911876064968
ADCK2	9.29553225938532
ADCK5	7.20789023671535
ADCY1	5.59934983076968
ADCY10	3.61651377085809
ADCY10P1	6.4075949115016
ADCY2	5.9001263447731
ADCY3	10.6267399592613
ADCY4	7.07550676313222
ADCY5	4.79315154934545
ADCY6	10.0043933246715
ADCY7	11.6480358773453
ADCY8	0.0
ADCY9	8.69508074492256
ADCYAP1	1.04540692504934
ADCYAP1R1	4.0842904840593
ADD1	12.5293382900415
ADD2	5.27344454505551
ADD3	12.9505162439159
ADD3-AS1	2.70484927915521
ADGB	1.65693077419742
ADGRA1	0.0
ADGRA1-AS1	0.0
ADGRA2	9.82551174231603
ADGRA3	10.5033329145529
ADGRB1	5.52539608126976
ADGRB2	6.38589376894918
ADGRB3	4.18162770019738
ADGRD1	6.85221257639503
ADGRD1-AS1	1.65693077419742
ADGRE1	7.35278911260859
ADGRE2	10.0180047726014
ADGRE3	6.51165019392118
ADGRE4P	7.39759333513845
ADGRE5	12.0342748236313
ADGRF1	6.49140554919946
ADGRF2	6.17435004387646
ADGRF3	5.37078176119359
ADGRF4	4.79315154934545
ADGRF5	10.8630780082621
ADGRG1	10.7799730978721
ADGRG2	4.35926847344419
ADGRG3	7.78090467331123
ADGRG4	1.04540692504934
ADGRG5	8.02080658442108
ADGRG6	12.5646367137658
ADGRG7	5.48621976471091
ADGRL1	8.60367012436122
ADGRL2	10.5104437404854
ADGRL3	11.4704935345145
ADGRL3-AS1	0.0
ADGRL4	9.44360296270728
ADGRV1	4.0842904840593
ADH1A	1.12615729104492
ADH1B	4.22986463826288
ADH1C	4.6870749978454
ADH4	3.86962501753815
ADH5	11.9285648608009
ADH6	3.74774462429611
ADH7	0.0
ADHFE1	6.01619924764161
ADI1	10.8096417032251
ADIG	0.0
ADIPOQ	4.36928979527409
ADIPOQ-AS1	1.10455973744727
ADIPOR1	12.0282550767803
ADIPOR2	11.7254299646067
ADIRF	10.49184230342
ADK	9.52484432472746
ADM	11.0986136814112
ADM2	6.7323740949814
ADM5	4.5917590507878
ADNP	12.118346378166
ADNP-AS1	6.29582501693422
ADNP2	10.7870761096813
ADO	10.1060653513097
ADORA1	6.17510433415799
ADORA2A	6.58120843699777
ADORA2A-AS1	4.80129893837705
ADORA2B	6.53993855205633
ADORA3	5.98800770933215
ADPGK	11.7423879359413
ADPGK-AS1	6.53360986346675
ADPRH	9.46077434424338
ADPRHL1	5.63716597583715
ADPRHL2	9.62507652934207
ADPRM	7.52134568710885
ADRA1A	7.34053568742639
ADRA1B	6.78662818330607
ADRA1D	2.09081385009869
ADRA2A	7.80668655559368
ADRA2B	4.97079232259227
ADRA2C	4.79315154934545
ADRB1	5.48621976471091
ADRB2	6.59001604813708
ADRB3	1.04540692504934
ADRM1	10.869801065694
ADSL	10.5524187145875
ADSS	11.0448308765711
ADSSL1	6.59001604813708
ADTRP	5.48621976471091
AEBP1	13.5315348316402
AEBP2	11.0662017568216
AEN	10.0201861745922
AES	11.9851155199441
AFAP1	10.963976575355
AFAP1-AS1	8.17079137917994
AFAP1L1	9.45772640307113
AFAP1L2	9.87820542969611
AFDN	13.0679461509741
AFDN-DT	4.41761540637518
AFF1	13.0812771166058
AFF1-AS1	7.04433085074114
AFF2	5.9001263447731
AFF3	6.86817254952344
AFF4	13.8117995160968
AFG1L	7.67313002183903
AFG3L1P	9.18693419224666
AFG3L2	11.6261896524603
AFM	0.0
AFMID	9.38691422157051
AFP	0.0
AFTPH	12.2312674532529
AGA	9.18693419224666
AGAP1	10.5033329145529
AGAP1-IT1	5.52539608126976
AGAP11	6.91967337500243
AGAP12P	5.97858765187891
AGAP2	8.65502826632528
AGAP2-AS1	7.06662515697822
AGAP3	10.4213132991157
AGAP4	8.66836929731353
AGAP5	8.37300358533224
AGAP6	9.37596658058466
AGAP7P	6.70148590857257
AGAP9	9.39923611593594
AGBL1	0.0
AGBL1-AS1	0.0
AGBL2	7.01911876064968
AGBL3	5.31846888517432
AGBL4	4.91387223212168
AGBL4-IT1	1.65693077419742
AGBL5	9.36284511324122
AGBL5-AS1	1.04540692504934
AGER	5.44599862415012
AGFG1	12.9286955705515
AGFG2	8.73243753732964
AGGF1	10.545503510421
AGK	10.1855579392094
AGL	11.1908388484779
AGMAT	8.59974683169881
AGMO	6.14975578139626
AGO1	11.6211029583081
AGO2	12.438090032875
AGO3	10.49332109618
AGO4	11.0176183805893
AGPAT1	10.16071638066
AGPAT2	11.1318667566346
AGPAT3	10.8301539321379
AGPAT4	9.84769160361123
AGPAT4-IT1	7.67368851226811
AGPAT5	10.6132688792208
AGPS	12.1635862467283
AGR2	14.0102085837541
AGR3	10.2677505370215
AGRN	11.9246813112189
AGRP	2.09081385009869
AGT	5.74122125825672
AGTPBP1	10.7500117751455
AGTR1	11.7592813369629
AGTR2	2.09081385009869
AGTRAP	9.64283522687344
AGXT	1.04540692504934
AGXT2	0.0
AHCTF1	12.6323232388989
AHCTF1P1	3.39699266214046
AHCY	12.1857072733879
AHCYL1	11.86808167191
AHCYL2	10.8963975530598
AHDC1	8.81761875938811
AHI1	11.114866267158
AHNAK	16.912983250935
AHNAK2	13.8296557656041
AHR	14.0174964381885
AHRR	3.13622077514803
AHSA1	11.1854071377337
AHSA2P	11.749455062665
AHSG	1.04540692504934
AHSP	0.0
AICDA	5.81767678493859
AIDA	11.6453641257405
AIF1	10.694534206883
AIF1L	7.3642583951542
AIFM1	9.72616522965298
AIFM2	9.27957228625691
AIFM3	4.79315154934545
AIG1	9.67280051824817
AIM2	8.28465387098711
AIMP1	10.5708647701124
AIMP2	8.69583702092511
AIP	9.97837191738755
AIPL1	6.55447272503649
AIRE	2.09081385009869
AIRN	6.20003388333695
AJAP1	3.13622077514803
AJM1	4.97079232259227
AJUBA	9.34346933365774
AK1	9.7676864582283
AK2	12.6917735123664
AK3	10.990731576849
AK4	12.3717843015787
AK5	5.70732762095678
AK6	8.55455460189715
AK7	7.51598244709368
AK8	5.60082196693974
AK9	8.2532971617647
AKAIN1	0.0
AKAP1	11.6666067781278
AKAP10	10.7811592586776
AKAP11	12.4732478809669
AKAP12	12.3175099800826
AKAP13	14.408520755989
AKAP14	0.0
AKAP17A	10.8776069416808
AKAP2	12.3595431517705
AKAP3	4.97079232259227
AKAP4	0.0
AKAP5	10.3584278094704
AKAP6	6.83608190512977
AKAP7	9.15938633257207
AKAP8	10.1873167771772
AKAP8L	9.98843335154306
AKAP9	13.6974106385469
AKIP1	9.03430966976088
AKIRIN1	11.6742864129826
AKIRIN2	8.9865163001116
AKNA	11.2614522543877
AKNAD1	2.09081385009869
AKR1A1	11.2871025900968
AKR1B1	10.3535866664031
AKR1B10	7.09762097428762
AKR1B15	2.42735970986188
AKR1C1	6.83510855666973
AKR1C2	6.58312751523924
AKR1C3	8.72513253132353
AKR1C4	1.04540692504934
AKR1C6P	0.0
AKR1C8P	3.31386154839485
AKR1D1	4.64537716564793
AKR1E2	7.873358334012
AKR7A2	9.75785689711664
AKR7A2P1	6.73549774826189
AKR7A3	8.40903677116904
AKR7L	6.6949111087288
AKT1	11.7273306622577
AKT1S1	8.85209348064302
AKT2	11.1431010982363
AKT3	10.7520197617928
AKTIP	9.42905542662995
ALAD	9.56786195417144
ALAS1	11.8038680409853
ALAS2	0.0
ALB	2.93482827659038
ALCAM	10.8313012911787
ALDH16A1	8.83925762966461
ALDH18A1	12.3244340092125
ALDH1A1	13.150011036053
ALDH1A2	10.1880197384514
ALDH1A3	10.3338418934076
ALDH1B1	10.9749754393678
ALDH1L1	5.17915113093235
ALDH1L1-AS1	0.0
ALDH1L1-AS2	0.0
ALDH1L2	9.94819052877658
ALDH2	12.1526416718384
ALDH3A1	4.51817355996057
ALDH3A2	10.9310701726468
ALDH3B1	9.5506678094964
ALDH3B2	3.86846530707234
ALDH4A1	8.02818167680162
ALDH5A1	9.36890605768832
ALDH6A1	11.3824355912243
ALDH7A1	9.51114574384804
ALDH8A1	3.99950278870594
ALDH9A1	11.3655650239292
ALDOA	14.9757000538614
ALDOB	4.79315154934545
ALDOC	9.90811412568411
ALG1	9.7353728636586
ALG10	9.5962984096145
ALG10B	10.7742307698793
ALG11	9.27178658199574
ALG12	9.14190985212785
ALG13	10.8864787518891
ALG14	7.44219029644336
ALG1L	5.37078176119359
ALG1L2	3.5420368055227
ALG1L9P	6.3297805279757
ALG2	10.2958186241247
ALG3	9.14190985212785
ALG5	9.81429828258275
ALG6	9.1971362833677
ALG8	9.71185003642228
ALG9	9.81364533681253
ALK	4.66192069590744
ALKAL1	3.13622077514803
ALKAL2	2.09081385009869
ALKBH1	8.36325540039475
ALKBH2	7.94500151499387
ALKBH3	8.75986017254496
ALKBH3-AS1	5.22703462524672
ALKBH4	7.48434613252568
ALKBH5	11.2717647963541
ALKBH6	6.83608190512977
ALKBH7	7.99094019487179
ALKBH8	9.01737575799896
ALLC	0.0
ALMS1	12.274610897822
ALMS1-IT1	7.16938082416316
ALMS1P1	3.74774462429611
ALOX12	4.35926847344419
ALOX12-AS1	4.0842904840593
ALOX12B	5.60082196693974
ALOX12P2	7.78090467331123
ALOX15	5.95637597362496
ALOX15B	7.46373642554311
ALOX15P1	1.11899241587658
ALOX5	11.2631759155884
ALOX5AP	10.2509925492075
ALOXE3	0.0
ALPG	2.23798483175316
ALPI	1.04540692504934
ALPK1	10.5215405373493
ALPK2	9.5028664729941
ALPK3	8.53038600297978
ALPL	8.50378560646261
ALPP	1.50360130728981
ALS2	11.3615436938461
ALS2CL	10.3313834815936
ALS2CR12	5.22703462524672
ALX1	4.44081283966156
ALX3	4.35926847344419
ALX4	2.42735970986188
ALYREF	10.6395448641464
AMACR	8.68659395224282
AMBN	0.0
AMBP	5.36218798645226
AMBRA1	11.1297791994751
AMD1	12.3988513100521
AMDHD1	5.8385584743948
AMDHD2	8.1618629018371
AMELX	0.0
AMELY	0.0
AMER1	9.00202495487673
AMER2	4.802548485579
AMER3	2.93482827659038
AMFR	11.9112898502189
AMH	2.93482827659038
AMHR2	0.0
AMIGO1	6.20003388333695
AMIGO2	9.82246992641127
AMIGO3	6.59001604813708
AMMECR1	9.83885876204581
AMMECR1L	10.8484077511632
AMN	5.36218798645226
AMN1	8.95102752423199
AMOT	9.72145645989645
AMOTL1	11.4130963752255
AMOTL2	10.2958186241247
AMPD1	4.5917590507878
AMPD2	10.7644675093244
AMPD3	10.6447455706324
AMPH	5.86965655318076
AMT	8.12229672668882
AMTN	0.0
AMY1A	0.0
AMY1B	0.0
AMY1C	0.0
AMY2A	1.15448119175619
AMY2B	8.88933496257286
AMZ1	6.93037531925294
AMZ2	10.428745661167
AMZ2P1	8.13503006536995
ANAPC1	11.9667844481553
ANAPC10	8.13475588396003
ANAPC11	9.65288995335648
ANAPC13	9.96029479014191
ANAPC15	8.66990847681844
ANAPC16	11.4072127465984
ANAPC1P1	5.06812953873034
ANAPC2	8.52510332372087
ANAPC4	10.3739152727897
ANAPC5	11.802663886521
ANAPC7	10.5315772490882
ANG	9.08034198174955
ANGEL1	9.77553657610389
ANGEL2	10.4306765784843
ANGPT1	7.76644699130288
ANGPT2	9.46928727401208
ANGPT4	4.65022113572393
ANGPTL1	8.2469468223345
ANGPTL2	11.2150423345789
ANGPTL3	5.80680565134569
ANGPTL4	10.8720354414901
ANGPTL5	3.13622077514803
ANGPTL6	4.41600235447118
ANGPTL7	5.7743699198011
ANGPTL8	3.13622077514803
ANHX	0.0
ANK1	6.07104905173841
ANK2	9.08092780556211
ANK3	10.4570120873032
ANKAR	8.40394158131685
ANKDD1A	6.94553326982245
ANKDD1B	2.93482827659038
ANKEF1	9.40571373528405
ANKFN1	1.04540692504934
ANKFY1	11.6908013248535
ANKH	11.1485383527406
ANKHD1	12.378168061984
ANKHD1-EIF4EBP3	10.9953781502608
ANKIB1	11.9128583281059
ANKK1	2.93482827659038
ANKLE1	5.74122125825672
ANKLE2	11.5998940331767
ANKMY1	8.58318719224725
ANKMY2	9.83885876204581
ANKRA2	8.60246404401987
ANKRD1	4.85471941972376
ANKRD10	12.5862859379242
ANKRD11	11.0418413743307
ANKRD12	12.0105331837687
ANKRD13A	11.1091438652547
ANKRD13B	6.83608190512977
ANKRD13C	10.4437238657795
ANKRD13D	9.46645496635063
ANKRD16	6.99040678206108
ANKRD17	12.9937878818337
ANKRD18A	9.6628034263764
ANKRD18B	8.40943678722539
ANKRD18CP	4.66807803286893
ANKRD18DP	3.61651377085809
ANKRD19P	5.52539608126976
ANKRD2	2.09081385009869
ANKRD20A1	0.0
ANKRD20A11P	4.30727100567336
ANKRD20A12P	7.50582266631284
ANKRD20A19P	1.65693077419742
ANKRD20A2	0.0
ANKRD20A3	7.8097509726042
ANKRD20A4	5.39837808919244
ANKRD20A4-ANKRD20A20P	8.36307864745358
ANKRD20A5P	6.28417860086483
ANKRD20A8P	4.76652431623034
ANKRD20A9P	5.05286579016097
ANKRD22	10.7811592586776
ANKRD23	6.93037531925294
ANKRD24	4.66192069590744
ANKRD26	10.2340462654556
ANKRD26P1	0.0
ANKRD26P3	2.42735970986188
ANKRD27	10.7953208968714
ANKRD28	12.0867494723914
ANKRD29	7.28207912958564
ANKRD30A	0.0
ANKRD30B	1.04540692504934
ANKRD30BL	0.0
ANKRD30BP2	5.94382820934242
ANKRD30BP3	0.0
ANKRD31	5.17915113093235
ANKRD33	2.70233769924677
ANKRD33B	8.83495462136348
ANKRD34A	5.36218798645226
ANKRD34B	2.09081385009869
ANKRD34C	0.0
ANKRD34C-AS1	0.0
ANKRD35	5.60082196693974
ANKRD36	12.5344376105614
ANKRD36B	11.149411698696
ANKRD36BP1	9.78704085298541
ANKRD36BP2	9.3269542998064
ANKRD36C	12.2775240599003
ANKRD37	9.42704885060648
ANKRD39	7.10292939834754
ANKRD40	11.1780067048054
ANKRD40CL	4.35926847344419
ANKRD42	8.97960249290674
ANKRD44	11.4749761478666
ANKRD44-IT1	7.06160617269096
ANKRD45	3.98131210521028
ANKRD46	8.42670734770324
ANKRD49	8.83495462136348
ANKRD50	10.902974031735
ANKRD52	10.2694161400472
ANKRD53	3.13622077514803
ANKRD54	9.34322324703488
ANKRD55	2.70233769924677
ANKRD6	10.4062313664789
ANKRD60	6.37139803722082
ANKRD61	6.24868982498523
ANKRD62	6.36697774277159
ANKRD62P1-PARP4P3	0.0
ANKRD63	0.0
ANKRD65	5.46905595749984
ANKRD66	0.0
ANKRD7	2.42735970986188
ANKRD9	7.55705711897052
ANKS1A	10.1079193200576
ANKS1B	4.04249237887942
ANKS3	8.2469468223345
ANKS4B	9.57460593741402
ANKS6	10.5620470406805
ANKUB1	1.04540692504934
ANKZF1	10.5231593478689
ANLN	11.9962815399634
ANO1	10.6819237372084
ANO10	9.65789229089912
ANO2	5.44599862415012
ANO3	2.42735970986188
ANO4	2.70233769924677
ANO5	9.20726982688645
ANO6	13.0533691719341
ANO7	5.67265475171675
ANO8	7.10292939834754
ANO9	10.4890098877566
ANOS1	10.197826947839
ANP32A	11.675151862666
ANP32A-IT1	7.89360297873372
ANP32AP1	1.04540692504934
ANP32B	10.0396974866349
ANP32C	0.0
ANP32D	0.0
ANP32E	11.3687808106197
ANPEP	9.82103635806335
ANTXR1	13.2805227042281
ANTXR2	12.0183685951676
ANTXRL	0.0
ANTXRLP1	3.98023520163973
ANXA1	13.9660877310912
ANXA10	10.9407755941515
ANXA11	13.0358499086271
ANXA13	9.83885876204581
ANXA2	16.2593916032314
ANXA2P1	5.44966277239004
ANXA2P2	2.80672810074038
ANXA2P3	0.0
ANXA2R	6.47088545869367
ANXA3	11.4772199420615
ANXA4	14.2250764869554
ANXA5	14.1760658508597
ANXA6	12.7944251619379
ANXA7	12.2710829350754
ANXA8	4.90397852210252
ANXA8L1	3.99843880038211
ANXA9	6.17510433415799
AOAH	10.6106159262298
AOAH-IT1	3.98023520163973
AOC1	7.64493848352958
AOC2	5.63716597583715
AOC3	9.66018780653856
AOC4P	2.3468204775614
AOX1	5.12969740910865
AOX3P-AOX2P	0.0
AP1AR	10.5357686460974
AP1B1	11.9690192797948
AP1B1P1	1.65693077419742
AP1G1	12.7169494664559
AP1G2	10.1273410839442
AP1M1	9.83885876204581
AP1M2	9.82997388576755
AP1S1	9.57842734509453
AP1S2	10.1226145480724
AP1S3	11.1006296755445
AP2A1	10.677078568305
AP2A2	10.6932778941186
AP2B1	13.6803374317826
AP2M1	12.6971087498964
AP2S1	10.6408467229985
AP3B1	11.4447354678608
AP3B2	6.1535853307745
AP3D1	11.0928388049754
AP3M1	11.5878785072619
AP3M2	10.5729760985514
AP3S1	11.2391261104229
AP3S2	9.74848026245073
AP4B1	9.50267274635624
AP4B1-AS1	8.30475286050231
AP4E1	10.4472048779156
AP4M1	8.84944967861565
AP4S1	8.69318839412665
AP5B1	10.4605652593745
AP5M1	10.232341117296
AP5S1	7.63542297318642
AP5Z1	9.89462184889058
APAF1	10.9399007104783
APBA1	5.80680565134569
APBA2	8.12091368818156
APBA3	8.32144114319013
APBB1	8.35142629358727
APBB1IP	9.71666089659863
APBB2	11.5276232548
APBB3	8.63725116676447
APC	11.9056747901722
APC2	5.44599862415012
APCDD1	8.49301267932719
APCDD1L	6.27244155029606
APCDD1L-DT	2.09081385009869
APCS	5.92999273432239
APEH	11.2579990110096
APELA	5.48621976471091
APEX1	11.3156551773309
APEX2	9.14892476424619
APH1A	12.0261790910616
APH1B	9.61996397059391
API5	11.9609062780557
APIP	9.32825980765223
APLF	8.1070130977403
APLN	6.64622889198908
APLNR	9.35773502911482
APLP1	6.97539965937174
APLP2	14.0235285898449
APMAP	11.833663624526
APOA1	2.93482827659038
APOA1-AS	3.98023520163973
APOA2	1.04540692504934
APOA4	0.0
APOA5	0.0
APOB	3.98023520163973
APOBEC1	3.13622077514803
APOBEC2	5.12969740910865
APOBEC3A	9.29292637412735
APOBEC3A_B	0.0
APOBEC3B	8.8450044803574
APOBEC3B-AS1	2.84608483519364
APOBEC3C	8.90648673762374
APOBEC3D	9.25677784652977
APOBEC3F	8.59505568208004
APOBEC3G	10.4029896026931
APOBEC3H	6.34153164767152
APOBEC4	5.31846888517432
APOBR	9.18693419224666
APOC1	12.1425789590162
APOC1P1	4.5509943155603
APOC2	7.34030353112847
APOC3	0.0
APOC4	0.0
